Feature,0_FFT mean coefficient_0,0_FFT mean coefficient_1,0_FFT mean coefficient_2,0_FFT mean coefficient_3,0_FFT mean coefficient_4,0_FFT mean coefficient_5,0_FFT mean coefficient_6,0_FFT mean coefficient_7,0_FFT mean coefficient_8,0_FFT mean coefficient_9,0_FFT mean coefficient_10,0_FFT mean coefficient_11,0_FFT mean coefficient_12,0_FFT mean coefficient_13,0_FFT mean coefficient_14,0_FFT mean coefficient_15,0_FFT mean coefficient_16,0_FFT mean coefficient_17,0_FFT mean coefficient_18,0_FFT mean coefficient_19,0_FFT mean coefficient_20,0_FFT mean coefficient_21,0_FFT mean coefficient_22,0_FFT mean coefficient_23,0_FFT mean coefficient_24,0_FFT mean coefficient_25,0_FFT mean coefficient_26,0_FFT mean coefficient_27,0_FFT mean coefficient_28,0_FFT mean coefficient_29,0_FFT mean coefficient_30,0_FFT mean coefficient_31,0_FFT mean coefficient_32,0_FFT mean coefficient_33,0_FFT mean coefficient_34,0_FFT mean coefficient_35,0_FFT mean coefficient_36,0_FFT mean coefficient_37,0_FFT mean coefficient_38,0_FFT mean coefficient_39,0_FFT mean coefficient_40,0_FFT mean coefficient_41,0_FFT mean coefficient_42,0_FFT mean coefficient_43,0_FFT mean coefficient_44,0_FFT mean coefficient_45,0_FFT mean coefficient_46,0_FFT mean coefficient_47,0_FFT mean coefficient_48,0_FFT mean coefficient_49,0_FFT mean coefficient_50,0_FFT mean coefficient_51,0_FFT mean coefficient_52,0_FFT mean coefficient_53,0_FFT mean coefficient_54,0_FFT mean coefficient_55,0_FFT mean coefficient_56,0_FFT mean coefficient_57,0_FFT mean coefficient_58,0_FFT mean coefficient_59,0_FFT mean coefficient_60,0_FFT mean coefficient_61,0_FFT mean coefficient_62,0_FFT mean coefficient_63,0_FFT mean coefficient_64,0_FFT mean coefficient_65,0_FFT mean coefficient_66,0_FFT mean coefficient_67,0_FFT mean coefficient_68,0_FFT mean coefficient_69,0_FFT mean coefficient_70,0_FFT mean coefficient_71,0_FFT mean coefficient_72,0_FFT mean coefficient_73,0_FFT mean coefficient_74,0_FFT mean coefficient_75,0_FFT mean coefficient_76,0_FFT mean coefficient_77,0_FFT mean coefficient_78,0_FFT mean coefficient_79,0_FFT mean coefficient_80,0_FFT mean coefficient_81,0_FFT mean coefficient_82,0_FFT mean coefficient_83,0_FFT mean coefficient_84,0_FFT mean coefficient_85,0_FFT mean coefficient_86,0_FFT mean coefficient_87,0_FFT mean coefficient_88,0_FFT mean coefficient_89,0_FFT mean coefficient_90,0_FFT mean coefficient_91,0_FFT mean coefficient_92,0_FFT mean coefficient_93,0_FFT mean coefficient_94,0_FFT mean coefficient_95,0_FFT mean coefficient_96,0_FFT mean coefficient_97,0_FFT mean coefficient_98,0_FFT mean coefficient_99,0_FFT mean coefficient_100,0_FFT mean coefficient_101,0_FFT mean coefficient_102,0_FFT mean coefficient_103,0_FFT mean coefficient_104,0_FFT mean coefficient_105,0_FFT mean coefficient_106,0_FFT mean coefficient_107,0_FFT mean coefficient_108,0_FFT mean coefficient_109,0_FFT mean coefficient_110,0_FFT mean coefficient_111,0_FFT mean coefficient_112,0_FFT mean coefficient_113,0_FFT mean coefficient_114,0_FFT mean coefficient_115,0_FFT mean coefficient_116,0_FFT mean coefficient_117,0_FFT mean coefficient_118,0_FFT mean coefficient_119,0_FFT mean coefficient_120,0_FFT mean coefficient_121,0_FFT mean coefficient_122,0_FFT mean coefficient_123,0_FFT mean coefficient_124,0_FFT mean coefficient_125,0_FFT mean coefficient_126,0_FFT mean coefficient_127,0_FFT mean coefficient_128,0_FFT mean coefficient_129,0_FFT mean coefficient_130,0_FFT mean coefficient_131,0_FFT mean coefficient_132,0_FFT mean coefficient_133,0_FFT mean coefficient_134,0_FFT mean coefficient_135,0_FFT mean coefficient_136,0_FFT mean coefficient_137,0_FFT mean coefficient_138,0_FFT mean coefficient_139,0_FFT mean coefficient_140,0_FFT mean coefficient_141,0_FFT mean coefficient_142,0_FFT mean coefficient_143,0_FFT mean coefficient_144,0_FFT mean coefficient_145,0_FFT mean coefficient_146,0_FFT mean coefficient_147,0_FFT mean coefficient_148,0_FFT mean coefficient_149,0_FFT mean coefficient_150,0_FFT mean coefficient_151,0_FFT mean coefficient_152,0_FFT mean coefficient_153,0_FFT mean coefficient_154,0_FFT mean coefficient_155,0_FFT mean coefficient_156,0_FFT mean coefficient_157,0_FFT mean coefficient_158,0_FFT mean coefficient_159,0_FFT mean coefficient_160,0_FFT mean coefficient_161,0_FFT mean coefficient_162,0_FFT mean coefficient_163,0_FFT mean coefficient_164,0_FFT mean coefficient_165,0_FFT mean coefficient_166,0_FFT mean coefficient_167,0_FFT mean coefficient_168,0_FFT mean coefficient_169,0_FFT mean coefficient_170,0_FFT mean coefficient_171,0_FFT mean coefficient_172,0_FFT mean coefficient_173,0_FFT mean coefficient_174,0_FFT mean coefficient_175,0_FFT mean coefficient_176,0_FFT mean coefficient_177,0_FFT mean coefficient_178,0_FFT mean coefficient_179,0_FFT mean coefficient_180,0_FFT mean coefficient_181,0_FFT mean coefficient_182,0_FFT mean coefficient_183,0_FFT mean coefficient_184,0_FFT mean coefficient_185,0_FFT mean coefficient_186,0_FFT mean coefficient_187,0_FFT mean coefficient_188,0_FFT mean coefficient_189,0_FFT mean coefficient_190,0_FFT mean coefficient_191,0_FFT mean coefficient_192,0_FFT mean coefficient_193,0_FFT mean coefficient_194,0_FFT mean coefficient_195,0_FFT mean coefficient_196,0_FFT mean coefficient_197,0_FFT mean coefficient_198,0_FFT mean coefficient_199,0_FFT mean coefficient_200,0_FFT mean coefficient_201,0_FFT mean coefficient_202,0_FFT mean coefficient_203,0_FFT mean coefficient_204,0_FFT mean coefficient_205,0_FFT mean coefficient_206,0_FFT mean coefficient_207,0_FFT mean coefficient_208,0_FFT mean coefficient_209,0_FFT mean coefficient_210,0_FFT mean coefficient_211,0_FFT mean coefficient_212,0_FFT mean coefficient_213,0_FFT mean coefficient_214,0_FFT mean coefficient_215,0_FFT mean coefficient_216,0_FFT mean coefficient_217,0_FFT mean coefficient_218,0_FFT mean coefficient_219,0_FFT mean coefficient_220,0_FFT mean coefficient_221,0_FFT mean coefficient_222,0_FFT mean coefficient_223,0_FFT mean coefficient_224,0_FFT mean coefficient_225,0_FFT mean coefficient_226,0_FFT mean coefficient_227,0_FFT mean coefficient_228,0_FFT mean coefficient_229,0_FFT mean coefficient_230,0_FFT mean coefficient_231,0_FFT mean coefficient_232,0_FFT mean coefficient_233,0_FFT mean coefficient_234,0_FFT mean coefficient_235,0_FFT mean coefficient_236,0_FFT mean coefficient_237,0_FFT mean coefficient_238,0_FFT mean coefficient_239,0_FFT mean coefficient_240,0_FFT mean coefficient_241,0_FFT mean coefficient_242,0_FFT mean coefficient_243,0_FFT mean coefficient_244,0_FFT mean coefficient_245,0_FFT mean coefficient_246,0_FFT mean coefficient_247,0_FFT mean coefficient_248,0_FFT mean coefficient_249,0_FFT mean coefficient_250,0_FFT mean coefficient_251,0_FFT mean coefficient_252,0_FFT mean coefficient_253,0_FFT mean coefficient_254,0_FFT mean coefficient_255,0_Fundamental frequency,0_Human range energy,0_LPCC_0,0_LPCC_1,0_LPCC_2,0_LPCC_3,0_LPCC_4,0_LPCC_5,0_LPCC_6,0_LPCC_7,0_LPCC_8,0_LPCC_9,0_LPCC_10,0_LPCC_11,0_LPCC_12,0_MFCC_0,0_MFCC_1,0_MFCC_2,0_MFCC_3,0_MFCC_4,0_MFCC_5,0_MFCC_6,0_MFCC_7,0_MFCC_8,0_MFCC_9,0_MFCC_10,0_MFCC_11,0_Max power spectrum,0_Maximum frequency,0_Median frequency,0_Power bandwidth,0_Spectral centroid,0_Spectral decrease,0_Spectral distance,0_Spectral entropy,0_Spectral kurtosis,0_Spectral positive turning points,0_Spectral roll-off,0_Spectral roll-on,0_Spectral skewness,0_Spectral slope,0_Spectral spread,0_Spectral variation,0_Wavelet absolute mean_0,0_Wavelet absolute mean_1,0_Wavelet absolute mean_2,0_Wavelet absolute mean_3,0_Wavelet absolute mean_4,0_Wavelet absolute mean_5,0_Wavelet absolute mean_6,0_Wavelet absolute mean_7,0_Wavelet absolute mean_8,0_Wavelet energy_0,0_Wavelet energy_1,0_Wavelet energy_2,0_Wavelet energy_3,0_Wavelet energy_4,0_Wavelet energy_5,0_Wavelet energy_6,0_Wavelet energy_7,0_Wavelet energy_8,0_Wavelet entropy,0_Wavelet standard deviation_0,0_Wavelet standard deviation_1,0_Wavelet standard deviation_2,0_Wavelet standard deviation_3,0_Wavelet standard deviation_4,0_Wavelet standard deviation_5,0_Wavelet standard deviation_6,0_Wavelet standard deviation_7,0_Wavelet standard deviation_8,0_Wavelet variance_0,0_Wavelet variance_1,0_Wavelet variance_2,0_Wavelet variance_3,0_Wavelet variance_4,0_Wavelet variance_5,0_Wavelet variance_6,0_Wavelet variance_7,0_Wavelet variance_8,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_Histogram_0,0_Histogram_1,0_Histogram_2,0_Histogram_3,0_Histogram_4,0_Histogram_5,0_Histogram_6,0_Histogram_7,0_Histogram_8,0_Histogram_9,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance,0_Absolute energy,0_Area under the curve,0_Autocorrelation,0_Centroid,0_Entropy,0_Mean absolute diff,0_Mean diff,0_Median absolute diff,0_Median diff,0_Negative turning points,0_Neighbourhood peaks,0_Peak to peak distance,0_Positive turning points,0_Signal distance,0_Slope,0_Sum absolute diff,0_Total energy,0_Zero crossing rate
relaxado,0.007069162746180782,0.04265601725494076,0.05041741339079155,0.06216593335122552,0.05252667921198792,0.0437997190368952,0.08106966376910417,0.07338358341038158,0.03956884271421701,0.024571718119720993,0.06024152255543814,0.042933518505089106,0.05968899048806514,0.09015840401757302,0.09335095552636273,0.09048460041112716,0.08914737209920037,0.06011628609324454,0.08543570029282857,0.07832630674376655,0.09467579228687754,0.04541657651731748,0.06637753187608693,0.26645227916457886,1.529122121803388,21.22211582682149,21.490612984606535,1.5134284081458182,0.3123923753397762,0.057668925109014,0.09689862368573376,0.09381325338348384,0.07361067259535177,0.04794062113286781,0.03311521808832102,0.04213169105095734,0.08538294319835124,0.05706824420621981,0.0794368322037403,0.0686652219283957,0.07024559315651178,0.07634825613002028,0.08048162140151616,0.02709084666656838,0.06972797248872287,0.0545343148900785,0.08428243405384166,0.06942209654515767,0.029316022978686008,0.08405702269998883,0.06531815363872302,0.07518370380616748,0.03311828700555525,0.018530587393445375,0.05479177693769556,0.060798590847381505,0.04537898270067269,0.05124028205886401,0.04703454935398554,0.03610072731518071,0.04815562490650125,0.025521714983350194,0.04909287045135738,0.027943872410068373,0.04924877592267028,0.03004347595975884,0.05338879665951008,0.022525326794231665,0.04525891877442114,0.0399270632030897,0.03723823815691231,0.04601192638137452,0.05298836319434897,0.0677130759120752,0.053781559220421174,0.04659311774367579,0.048722689082432796,0.04670533312159253,0.03569926126229928,0.046435257162851615,0.04422822236694713,0.046075930233196824,0.028887357702481003,0.03769371725492323,0.05947083305375876,0.030168929423928088,0.0481453877406989,0.03597151066452797,0.024195275019846335,0.03126746950730247,0.04489727179919556,0.04232210951973599,0.03755953306376484,0.027947504239405053,0.032218645918898926,0.035361425751418915,0.028945199704129693,0.027567302129145623,0.044745166059074255,0.023510420429693653,0.0392179701955474,0.05671991474681246,0.04397013094891492,0.038059097196800964,0.03497427909002664,0.04484284719622238,0.03214699959709947,0.02720347495658963,0.01872458332840876,0.03098997385587176,0.034299290757910175,0.024677309920525484,0.03708906421335623,0.029378206720591413,0.022806056421365493,0.04221066542312088,0.02997252004175946,0.0325699606428886,0.016199707729658983,0.03324949034652442,0.026020521215324846,0.03057011921198373,0.028768038177725185,0.029929570963696403,0.026800261395131447,0.011916968067309736,0.027614740052962793,0.038879210510092486,0.04283354770246289,0.03229160785076439,0.03611782252938655,0.035563153576350044,0.025912903457814277,0.018792903544787486,0.027772993159667164,0.03532545842805098,0.03876955597107339,0.026201738837991005,0.021631635678269243,0.018019360178526476,0.01499558516828986,0.0374567157018976,0.03616806132128276,0.030322423321711266,0.029951776368778913,0.01167637123184794,0.03258119828513988,0.03877415583323315,0.01857999967786277,0.02805732198835652,0.020978545997039775,0.030357284766036184,0.024448342601115274,0.017587578215748717,0.016988663966202595,0.02849987591756223,0.025294234807821763,0.03057037232647953,0.023315674313027522,0.0355179150947608,0.03342827757873283,0.026240800826433625,0.03386184065853857,0.021344231749835792,0.03010609162688104,0.023415951695140897,0.023059645225579614,0.025065635309050146,0.01646402725644249,0.023797246762695304,0.0273242027823535,0.01586662945725834,0.02439400456085618,0.01971184732365905,0.025438819704285298,0.023200594507552456,0.025280908377538464,0.03030127112434123,0.048786269527104825,0.02525097168952481,0.03993231265225983,0.02649468891103936,0.02385145824416979,0.026270931658647363,0.023276963257996892,0.01983541561354634,0.016995710403923003,0.02965924891765045,0.02816620725772757,0.02931102537425468,0.023344562481838273,0.04736253845908265,0.03156557531300099,0.020339881410715268,0.01893980405419064,0.015451910348861227,0.0209024884943144,0.027603840337207548,0.029244275687706687,0.01987654348718674,0.017009785951535756,0.026363599616002417,0.017780813134864782,0.020958994461238764,0.041734980116522505,0.027081414488739384,0.01714494892477008,0.014782232118806804,0.02878952301584068,0.02020694901602232,0.01931677027826763,0.020581085238953956,0.019995197845869533,0.02776325085573317,0.025740573092857114,0.023357932094628296,0.013798049442948159,0.028040770921308716,0.029677166261704385,0.024105020453069302,0.022140346202207235,0.015047216512498867,0.024739923611696954,0.02618140029794609,0.029530754513446104,0.024415851132982305,0.017158006759686248,0.022445659395855577,0.015897894248324395,0.02983003374768017,0.03255280877255459,0.023048212238231187,0.021515533660553726,0.02305292797254062,0.01870855949306298,0.022923048684308906,0.012208891213934769,0.014567884397412138,0.020404609120651777,0.022530813700009394,0.024070810635669775,0.01814799452609131,0.0243248896389693,0.017552655726119897,0.021461107167340725,0.02295950377260777,0.014206156298056497,0.0252169237453023,0.017875069945009564,0.02202018501284561,0.022372889728822908,0.022087114208107786,0.020743984585486434,0.022060057099066416,0.02432331612481158,0.007568845129974597,5.002565418163161,0.009159585084373754,0.14477050730553803,0.18586145873086882,0.00023761101447489647,0.04776162420061934,0.08801981987527607,0.06372239550176743,0.0697735820413361,0.0697735820413361,0.06372239550176743,0.08801981987527607,0.04776162420061934,0.00023761101447489647,0.18586145873086882,-18.003719941647173,14.318799023460931,27.397194290435344,19.771145509378638,88.6395210274444,32.62011655805866,1.526732342603512,0.8150315345234392,-57.50879276520812,-57.87590998789233,-40.25715957939758,-14.037590088376717,44.2590309427224,46.677783478707035,19.510005130836326,21.51557892037441,21.519382275612852,0.0022598402091420894,-114046658.70035811,0.21601835595427918,1.8260686656427432,1298.0,46.677783478707035,2.180605438686506,0.31253737347283056,-4.282738497732709e-06,14.619464790052255,0.8125948111361873,0.00022317570753707636,0.00041095912980072005,0.0002958783411919034,8.10432474685257e-05,3.692511330732848e-05,8.563787299429776e-06,0.00022081225575699704,0.0005534356113117311,0.000932363543634965,1.4118229481981956,3.3704282520021125,6.651840324662593,9.505620383071783,10.617185146608895,9.764353158708346,7.651124405080368,5.279166448146464,3.4012505432145126,2.0598888664266024,1.4118229305588035,3.3704282269478174,6.651840318082159,9.505620382726303,10.617185146544685,9.76435315870459,7.651124401894034,5.2791664191370575,3.401250415423016,1.9932439872516483,11.359786433006608,44.24697961726336,90.35681886050173,112.72462043600908,95.34259260790431,58.539704613258344,27.86959808094438,11.56850438841524,0.00012822156686754713,0.00025644313373509426,0.0003846647006026414,0.0005128862674701885,0.0006411078343377356,0.0007693294012052828,0.0008975509680728299,0.001025772534940377,0.001153994101807924,0.0012822156686754713,-3.6647006026413464,3.3352993973586536,1559.0,6239.0,0.0,719.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,5.0,-1.0462312178685254,9.335299397358654,1.7827798760550893e-14,2.8512020693800175,0.33529939735865355,3.0,-9.664700602641346,3.283310012943635,-0.0522708428915338,3.283310012943635,10.78012464109593,84074.19207590717,215.48582574689047,84074.19207590663,37.72027044435551,0.2807096852013848,1.4587073608617593,0.00038471402923826624,1.0,0.0,1185.0,236.0,19.0,1208.0,14892.458270223502,-1.511758253116483e-06,11375.0,1078.150706282472,975.0
relaxado,0.001252833098626184,0.059733689863521296,0.06077977293308083,0.04585395422062981,0.042636051821598416,0.06209173097797487,0.06328050523659409,0.04751495122729038,0.05219690499582064,0.05624466508996556,0.06557115881405962,0.057275594325282564,0.047506433675670284,0.06637930064069911,0.06360065896768118,0.045856930352215795,0.056994896507759615,0.0650317795847482,0.05474555585563729,0.055436265208186356,0.08825854345632844,0.05733426355034135,0.04720616219772445,0.08118196342074707,0.21575205365836572,1.6124632980885116,1.6528784923390258,0.25380473211591226,0.09272903625951401,0.05795599348935078,0.09252633856401112,0.06747961164293256,0.0675206841275192,0.05793955197815471,0.1207269181788565,0.04134192596703408,0.0750128927571802,0.061900340247842724,0.07429884506566353,0.06821589374878685,0.10139871964055056,0.08912505755768867,0.1448272418669484,0.07471522778045639,0.10121437952214239,0.10890969334525664,0.08000988685324308,0.1453956334906748,0.0660428119048763,0.10171582606050864,0.06352665899450684,0.08384839540153588,0.14444669977961622,0.06953723401510996,0.08187411050608374,0.14772927174378467,0.07432874653314547,0.08853367467005671,0.1979046787112993,0.11814449660959729,0.12030059533864279,0.07973626546123526,0.07890393277159093,0.07798514406275439,0.09662204795900985,0.10167972107315837,0.11258232074993019,0.13218971255832426,0.09444827900313155,0.07817676124389482,0.06625430277582385,0.05613995563873329,0.08820427735263506,0.08049814120269803,0.06514442426285287,0.061621327503877235,0.06351933044384875,0.11039598646356732,0.06995423448294222,0.09779185128715057,0.08774725171738565,0.109235097178547,0.07945881290980843,0.07740964481033251,0.10375782612511017,0.14248847412845772,0.07356481611200583,0.16123914994826424,0.11374259371169951,0.13939825630669422,0.054463720501290225,0.067845533997692,0.0730055622834841,0.08181727761976675,0.11197816899716882,0.0796776211596345,0.062268681645096254,0.07931383289022255,0.05683084107321895,0.055683605340210156,0.0769597351981799,0.044957219866591736,0.07759954534342484,0.04429998493134302,0.07859940041169454,0.07439012588937184,0.046927839697337305,0.028390848886746877,0.0669094154242987,0.06821922822714334,0.15003602506642208,0.0665012720124676,0.07308065182894807,0.049223535784786436,0.10348334930893072,0.06996704209239801,0.19040244853601748,0.05495744310876422,0.05380328294722463,0.08629945674861837,0.07535098949618751,0.06941933924221426,0.06286977622054424,0.04098218519225384,0.04197560602900062,0.04007530782803313,0.04169977832454166,0.07203008553755653,0.05070123945496749,0.04722281853136584,0.04352903101989334,0.05398841920030012,0.044131659840501034,0.036428667015473856,0.0768900711024264,0.053660780039922806,0.05884282206208359,0.06775839766037495,0.04324033648561797,0.05032975114668166,0.07281273077006976,0.060573283174677306,0.038639493841870175,0.06692300025775214,0.04774469847582813,0.03641588964878202,0.04030878241893826,0.03249586417481312,0.05143454620813737,0.05511739377864152,0.03529450100882661,0.03340142623883009,0.040068860542620315,0.02630128222570413,0.048188883166749935,0.02937474453511725,0.04440859830458763,0.028434046548587076,0.036940121171662864,0.03254807354656582,0.0425456869010164,0.031070736394897318,0.046156534111445394,0.036311341361993044,0.026061128401191763,0.038557793702334864,0.03240701594491125,0.030206933990883086,0.04959479111613761,0.04195851610545008,0.015224075571762766,0.047497418031564244,0.03764683807698934,0.04039760338497222,0.04128084387315351,0.0324858101591234,0.037063318198153,0.03303344101686602,0.03668232946012858,0.03921013117193571,0.025450880342369687,0.02577274734974741,0.029639276744812006,0.0316582717758502,0.03019692303788992,0.031701743649697606,0.027344710773107878,0.029904138544783295,0.021518256913728925,0.02689335921739632,0.020689801660448703,0.03562499619344337,0.030701108338589713,0.03851058732160204,0.03274310047832049,0.03114067509853124,0.04226385659792638,0.02013980624582373,0.03508013547995294,0.01960426408761841,0.030765673646526853,0.022766989497827694,0.03074495072378737,0.03665792184995519,0.04386956914001725,0.03068107815806917,0.029463314249256693,0.025138968973734976,0.01544856260293217,0.015190532977125304,0.03158140278317479,0.04031789781166688,0.029500698445613108,0.026041396104980068,0.027094001684111958,0.014675299169946723,0.02268564663451516,0.02165708795594558,0.026068073763733286,0.021201142243136278,0.015689541706487193,0.020971998882688542,0.02064639365793969,0.0190522078914606,0.016829578960202457,0.020362797433210362,0.027494768549911338,0.030738363701658344,0.025445853338153104,0.03809650361644441,0.028263855629710618,0.02066277815471304,0.04109668804679286,0.03812879792611243,0.021815371236058884,0.024977913193660013,0.025859110300203415,0.016482555424781466,0.025452034155744346,0.04600555488185853,0.02985079534138906,0.025909369449370313,0.026153624083390954,0.02123007497747642,0.024338682677552133,0.025377917006524687,0.022496696242356073,0.029374842466533775,0.02859945903075269,0.02103160246652554,0.03649538428016642,0.019218874604386347,0.029531971647921963,0.020616915493926292,0.036145155219374746,0.012547671423633033,4.996224515479486,0.02685106941666084,0.05371351901912061,0.33912397226171287,0.06342046995545493,0.10611838043142433,0.06956164892192336,0.0828533402300689,0.12553843962313324,0.12553843962313324,0.0828533402300689,0.06956164892192336,0.10611838043142433,0.06342046995545493,0.33912397226171287,-7.10210329378144,-72.78546622169848,-20.15331567368371,-9.475000097064655,-44.131551399918386,-26.520087743206826,-15.154074124002522,113.14966168930853,99.50653252254571,109.8470538846386,147.1607392906413,136.10130442946138,8.022565823600287,46.33778001510194,19.20463126101183,41.67819851553655,21.373419224259923,0.0021359810010432687,-158292920.3791883,0.847715239519438,2.041077427984257,1303.0,46.33778001510194,2.6554241127611378,0.3933836815375075,-4.378165372131017e-06,13.734249137674057,0.20985572235245786,0.00036673338564515074,0.0014648654886713064,0.002331977838197711,0.0021089521109910335,0.00035146135398378354,0.0019915851338055067,0.003920492587205829,0.005097480346828712,0.005595876525051332,1.8414997062680027,2.48431708478378,2.9715850433625906,3.3980358690687997,3.550530548032353,3.30375669874548,2.794545242366893,2.2800768174734576,1.9352921443437943,2.162987911033428,1.8414996697506532,2.4843166529083365,2.971584128342257,3.3980352146202293,3.5505305306370536,3.3037560984573737,2.7945424923184317,2.280071119345624,1.9352840541183398,3.3911210336917645,6.1718292319176795,8.83031223181561,11.546643319799147,12.606267048985837,10.914804358094289,7.809467741373311,5.198724309274006,3.745324370124717,0.0001258019876714052,0.0002516039753428104,0.0003774059630142156,0.0005032079506856208,0.000629009938357026,0.0007548119260284312,0.0008806139136998364,0.0010064159013712416,0.0011322178890426468,0.001258019876714052,-1.6994590514530046,1.3005409485469954,1589.0,6359.0,0.0,2086.0,0.0,0.0,0.0,0.0,1552.0,0.0,0.0,0.0,2.0,15.659602994346024,26.300540948546995,8.38098967226909e-15,1.4276805299275395,0.3005409485469954,1.0,-14.699459051453005,1.953446353865721,1.0975432036011543,1.953446353865721,3.81595265743128,30333.007673921245,94.8656522833059,30333.007673921253,27.60785529575803,0.22071507948206792,1.4927025666834424,0.0005032712632108706,1.0,0.0,1608.0,224.0,41.0,1640.0,15474.786133095706,9.198855979939504e-06,11864.0,381.64327722598443,2855.0
